_lab_item,_lab_fragment,NaO,MgO,AlO,SiO,KO,CaO,FeO
s175,f4,0.486022675,0.261557797,0.110858574,0.815870204,0.079770621,0.373327212,0.00450035
s175,f4,0.487434186,0.258412018,0.102899757,0.815299295,0.077366609,0.371502383,0.003327946
s176,f1,0.489534666,0.262396122,0.126742222,0.804768999,0.074638412,0.364510471,0.003315987
s176,f1,0.49071096,0.261714778,0.117478493,0.804527605,0.060410038,0.362366191,0.004477457
s176,f1,0.487093102,0.262474853,0.126552252,0.80275959,0.066503547,0.363019038,0.003311017
s176,f2,0.489241033,0.266281835,0.121845674,0.808722045,0.072229986,0.366484152,0.003322293
s176,f2,0.492579209,0.265962489,0.119242028,0.809612128,0.057194359,0.366740781,0.004492706
s176,f2,0.492677735,0.261688608,0.123057937,0.806218888,0.003319636,0.367438251,0.003319636
s176,f3,0.477591268,0.262684917,0.13057598,0.834602262,0.057647984,0.373439227,0.003350988
s176,f3,0.477782343,0.263526855,0.124145626,0.832435115,0.072810143,0.374786031,0.004525623
s176,f3,0.478356026,0.262737459,0.122910356,0.834268488,0.080274762,0.374112023,0.003351323
s176,f4,0.483163584,0.263764136,0.125330629,0.823740274,0.067198793,0.384504418,0.003345631
s176,f4,0.486508941,0.264265764,0.126628206,0.823410844,0.057561577,0.382127865,0.0045211
s176,f4,0.487726735,0.264371492,0.121857859,0.809207423,0.069557606,0.369982342,0.003322625
s177,f1,0.488654296,0.255994326,0.109744538,0.794057025,0.093265968,0.358940013,0.00329714
s177,f1,0.486654915,0.255431757,0.107786808,0.787966266,0.078645883,0.351691819,0.004436453
s177,f1,0.485148621,0.258489553,0.106128994,0.784742218,0.073807126,0.351867709,0.003279055
s177,f2,0.481475467,0.254030739,0.109109862,0.814158675,0.081863668,0.374373993,0.00332329
s177,f2,0.484276139,0.251301969,0.095780133,0.812531985,0.07220832,0.375686598,0.004487767
s177,f2,0.483501917,0.255508398,0.101276589,0.816931525,0.077397562,0.377834126,0.00332961
s177,f3,0.479553412,0.254717549,0.108979008,0.812288261,0.069488084,0.374224273,0.003319305
s177,f3,0.483743728,0.256096744,0.113381164,0.808883805,0.072128935,0.372208909,0.004482833
s177,f3,0.480801873,0.256917566,0.104329617,0.813507608,0.063729992,0.374186853,0.003321629
s177,f4,0.479505459,0.26545764,0.132218424,0.869532124,0.068803546,0.42388207,0.003425527
s177,f4,0.482970357,0.26450371,0.128413468,0.851547497,0.073777609,0.40518967,0.004585299
s177,f4,0.482246444,0.262737459,0.126501641,0.842990155,0.070700686,0.398280001,0.003377228
s178,f1,0.485100109,0.264794825,0.123415323,0.833184644,0.064570347,0.388873959,0.102355831
s178,f1,0.484906107,0.259214338,0.120850625,0.815707047,0.003331942,0.372544047,0.097881276
s178,f1,0.482728932,0.259240261,0.12063329,0.811719859,0.066803487,0.374037208,0.090265496
s178,f2,0.484130878,0.259889172,0.128670552,0.834268488,0.067616719,0.390510665,0.105747617
s178,f2,0.483405226,0.265245359,0.123625308,0.836691378,0.067704678,0.394277619,0.089474644
s178,f2,0.480801873,0.262317415,0.121870046,0.852058579,0.073873582,0.40918005,0.113109376
s178,f3,0.483501917,0.263605925,0.119039489,0.806944812,0.057097211,0.369575585,0.090076137
s178,f3,0.482728932,0.265218835,0.129431952,0.808156137,0.063723619,0.368579077,0.092070564
s178,f3,0.482294672,0.262816292,0.116356096,0.809207423,0.069529789,0.369501677,0.095780133
s178,f4,0.483695356,0.25898115,0.121395678,0.803080758,0.060343623,0.363854943,0.085820275
s178,f4,0.483743728,0.26708188,0.12134713,0.800755197,0.069273004,0.360883532,0.091730532
s178,f4,0.480609591,0.263500504,0.121492834,0.865541462,0.077134857,0.426262468,0.127021362
s179,f1,0.489045376,0.25802469,0.110404984,0.807106217,0.066616699,0.367438251,0.00331665
s179,f1,0.486849616,0.255278544,0.115625356,0.797718102,0.076727124,0.361244596,0.004460029
s179,f1,0.486800934,0.257560664,0.115914782,0.826959134,0.077863343,0.383429311,0.003349313
s179,f2,0.487677964,0.255866361,0.113938096,0.818403326,0.079858417,0.374673612,0.003334275
s179,f2,0.486460292,0.255048897,0.110416025,0.807913727,0.07711172,0.370278446,0.004482385
s179,f2,0.488654296,0.257097471,0.120802294,0.814565856,0.074967544,0.374224273,0.003330276
s179,f3,0.484276139,0.263658651,0.124207714,0.887541498,0.091923369,0.442418063,0.003463069
s179,f3,0.485391256,0.259837199,0.121298601,0.889318358,0.080491797,0.439024526,0.004678864
s179,f3,0.488556575,0.264345056,0.108197177,0.877832042,0.09142832,0.429600316,0.003444419
s179,f4,0.483598627,0.261244116,0.118280069,0.864762825,0.084188243,0.420126257,0.003417657
s179,f4,0.480369346,0.255968728,0.112219332,0.866407437,0.090727026,0.423246723,0.004618432
s179,f4,0.481475467,0.259863184,0.124568439,0.874240299,0.093210025,0.427757001,0.003434445
s180,f1,0.489485715,0.258877578,0.094703909,0.786785202,0.091036022,0.350147775,0.003283649
s180,f1,0.488800915,0.262081436,0.098312903,0.788912393,0.087265507,0.352184533,0.004442669
s180,f1,0.490661892,0.262422363,0.092958697,0.787493628,0.085204588,0.351059344,0.003286277
s180,f2,0.48928996,0.263711388,0.105072993,0.822752379,0.090790557,0.379576167,0.003344962
s180,f2,0.490220495,0.260774299,0.109843352,0.823575543,0.086743482,0.378439144,0.004520648
s180,f2,0.490024446,0.261244116,0.108685162,0.829941552,0.094988448,0.385621099,0.003358033
s180,f3,0.490612828,0.264080843,0.108218819,0.821354888,0.098224461,0.375724168,0.003343624
s180,f3,0.486265747,0.260019149,0.108381269,0.825802201,0.096568759,0.382739759,0.004524718
s180,f3,0.490514715,0.266814932,0.103684774,0.826132588,0.092967994,0.38327597,0.003353335
s180,f4,0.486022675,0.259369913,0.104298323,0.840717151,0.091556409,0.395739149,0.003373178
s180,f4,0.487482932,0.264239339,0.102714704,0.841053505,0.100983312,0.396491768,0.004563342
s180,f4,0.493170659,0.26708188,0.098608284,0.827538208,0.105441393,0.38151695,0.00335669
s181,f1,0.492874846,0.267349096,0.110250525,0.801235795,0.083768352,0.360631001,0.003312341
s181,f1,0.492234525,0.264794825,0.102151324,0.797080182,0.083559193,0.357471371,0.004464491
s181,f1,0.49346665,0.26400163,0.113790072,0.786156026,0.08315907,0.349937749,0.003288249
s181,f2,0.493367967,0.270333202,0.110736696,0.836440409,0.09727629,0.387631552,0.003372841
s181,f2,0.492579209,0.265590402,0.109044415,0.835687951,0.095302427,0.386277213,0.004552403
s181,f2,0.492825561,0.270387274,0.105789924,0.834268488,0.097130485,0.384927606,0.003367785
s181,f3,0.489045376,0.26710859,0.116181692,0.829443736,0.09110888,0.38186047,0.003357025
s181,f3,0.490612828,0.271960077,0.113664972,0.835771524,0.093405972,0.385120117,0.004552859
s181,f3,0.490956377,0.269388689,0.116530761,0.833768077,0.100690885,0.385775378,0.003367448
s181,f4,0.490563769,0.266948373,0.118410249,0.841474137,0.101064131,0.392075835,0.003379931
s181,f4,0.492727005,0.267215455,0.121371402,0.820451894,0.096501184,0.376024868,0.004521552
s181,f4,0.488800915,0.269631248,0.107109886,0.829858562,0.0891442,0.384465969,0.003358368
s182,f1,0.484130878,0.259525582,0.115014163,0.811476379,0.066750066,0.374373993,0.00332329
s182,f1,0.484615251,0.255023393,0.104141992,0.777477946,0.068357773,0.346213376,0.004412561
s182,f1,0.480177237,0.252460621,0.097812783,0.818485171,0.066877011,0.382051448,0.00332961
s182,f2,0.477209348,0.253523185,0.099459973,0.85001609,0.087773118,0.410820048,0.003385682
s182,f2,0.482198222,0.257328963,0.091739705,0.846199611,0.083267247,0.404177961,0.004567451
s182,f2,0.480033205,0.253675345,0.103033613,0.850441205,0.089905155,0.409057314,0.003387375
s182,f3,0.481716265,0.253827596,0.100801706,0.80839862,0.074601102,0.372730366,0.003314329
s182,f3,0.484663715,0.254946898,0.101246211,0.816604818,0.079730746,0.375573909,0.004498101
s182,f3,0.485197138,0.254641145,0.101124788,0.813914464,0.08189642,0.373289881,0.00332462
s182,f4,0.48607128,0.259266186,0.094817622,0.83002455,0.082570732,0.383736178,0.003351994
s182,f4,0.485051601,0.259188418,0.097588073,0.847808919,0.085588872,0.401157966,0.004572478
s182,f4,0.485391256,0.257844136,0.084306189,0.819222139,0.079850432,0.378287799,0.003333608
s183,f1,0.480417385,0.265033247,0.098884775,0.806944812,0.07443716,0.355866364,0.003307046
s183,f1,0.480801873,0.270387274,0.10284832,0.817503578,0.069634162,0.364729243,0.004494953
s183,f1,0.483308555,0.270982781,0.106799717,0.799554965,0.066277819,0.352149316,0.003299778
s183,f2,0.477782343,0.266468298,0.099072834,0.809288348,0.069356182,0.366081241,0.003313004
s183,f2,0.4796973,0.268823567,0.102796908,0.816768155,0.06060972,0.366447505,0.004492706
s183,f2,0.48046543,0.264688928,0.10026887,0.800434959,0.063253805,0.352501642,0.00329681
s183,f3,0.479985204,0.267028469,0.102294436,0.805493618,0.074466941,0.361786869,0.003308369
s183,f3,0.483646989,0.267001768,0.100620426,0.805171485,0.060307428,0.358581252,0.004469852
s183,f3,0.479937208,0.269793076,0.106128994,0.846368868,0.076054887,0.394317049,0.003378579
s183,f4,0.480081211,0.265245359,0.102879179,0.81832149,0.072345647,0.36894784,0.003327613
s183,f4,0.484469888,0.265909302,0.102039019,0.800595062,0.056778361,0.354162299,0.004459583
s183,f4,0.482294672,0.268796686,0.105832248,0.812450735,0.060494671,0.360991813,0.003318309
s184,f1,0.476446423,0.266095503,0.113392503,0.887807801,0.085076877,0.435482791,0.003453732
s184,f1,0.47763903,0.268366955,0.118031942,0.864416989,0.07414742,0.41156019,0.004608744
s184,f1,0.478499554,0.269955,0.122358502,0.865714588,0.068522029,0.407628116,0.003411511
s184,f2,0.482150005,0.266894988,0.106831762,0.80171668,0.060174897,0.353242673,0.003300768
s184,f2,0.480994232,0.269038712,0.112051129,0.814810262,0.057142907,0.361642183,0.004488216
s184,f2,0.481475467,0.267589818,0.108457162,0.803000454,0.0663574,0.35519086,0.00330374
s184,f3,0.479217842,0.270982781,0.103219241,0.857443493,0.076382627,0.395422684,0.003393478
s184,f3,0.48190899,0.270414314,0.106565016,0.854789533,0.071019556,0.3977228,0.004583923
s184,f3,0.484082467,0.274418765,0.110041248,0.858215539,0.073910528,0.397086952,0.003399931
s184,f4,0.481282915,0.266841615,0.107592967,0.787887473,0.068611165,0.340173329,0.003277416
s184,f4,0.482150005,0.265563844,0.101367779,0.789543775,0.003278727,0.341673389,0.004430247
s184,f4,0.484760657,0.27092859,0.110725623,0.788675755,0.065927475,0.340343458,0.003282336
s185,f1,0.489730519,0.257921501,0.111403114,0.79811706,0.069134597,0.360522828,0.003302419
s185,f1,0.484227714,0.254310326,0.114006479,0.797000478,0.003294173,0.357399884,0.004451118
s185,f1,0.487434186,0.259240261,0.109656777,0.795169484,0.003294503,0.357078369,0.003294503
s185,f2,0.479217842,0.25660945,0.099599314,0.826711083,0.004500801,0.363600333,0.003330609
s185,f2,0.476113028,0.25385298,0.100610364,0.81301965,0.003307707,0.356614469,0.004469852
s185,f2,0.474544444,0.252485868,0.108870084,0.790017644,0.003270868,0.341195381,0.003270868
s185,f3,0.485488344,0.256250448,0.113437869,0.811476379,0.004485075,0.368984737,0.003319305
s185,f3,0.486314376,0.257741019,0.093724092,0.808802921,0.003313004,0.365167181,0.004477009
s185,f3,0.484712184,0.254030739,0.10536761,0.802197855,0.004464045,0.36534981,0.00330374
s185,f4,0.485634012,0.254946898,0.103136699,0.7897017,0.003283649,0.353985262,0.003283649
s185,f4,0.486022675,0.259707313,0.108359595,0.800194865,0.003300438,0.357757463,0.004460029
s185,f4,0.486022675,0.259707313,0.108359595,0.800194865,0.003300438,0.357757463,0.003300438
s186,f1,0.483550269,0.250549193,0.111726652,0.807832939,0.004475219,0.370019342,0.00331201
s186,f1,0.487921864,0.260983002,0.106586331,0.823493189,0.057492545,0.377079213,0.004515678
s186,f1,0.488214705,0.262974029,0.122787507,0.826215206,0.003348308,0.378704145,0.003348308
s186,f2,0.479169923,0.259837199,0.109645812,0.825141824,0.053734501,0.380830837,0.003339948
s186,f2,0.485488344,0.262343648,0.106735657,0.825802201,0.003346635,0.384889115,0.004522004
s186,f2,0.482005382,0.257174612,0.103819652,0.834602262,0.003358033,0.391605627,0.003358033
s186,f3,0.483453569,0.257869922,0.109448627,0.819304065,0.004504853,0.3810213,0.003333942
s186,f3,0.484857619,0.254056143,0.104402673,0.814484403,0.003323955,0.373215231,0.004491359
s186,f3,0.481957183,0.254895913,0.106139607,0.817667095,0.003327946,0.377343261,0.003327946
s186,f4,0.484906107,0.256943259,0.089977108,0.809207423,0.004479696,0.371948454,0.003315324
s186,f4,0.484421444,0.259369913,0.114154784,0.822587845,0.003340282,0.383621074,0.004513872
s186,f4,0.483260226,0.259447736,0.110371868,0.808641176,0.003315987,0.371688181,0.003315987
s187,f1,0.487726735,0.258903467,0.121577908,0.805735302,0.004479696,0.371279549,0.003314992
s187,f1,0.482150005,0.259058856,0.104350485,0.875552643,0.003430669,0.427073137,0.004636016
s187,f1,0.4849546,0.265059752,0.11016236,0.885768189,0.003454077,0.436878568,0.003454077
s187,f2,0.488849797,0.266068895,0.112286684,0.867968374,0.004621666,0.413292378,0.00342005
s187,f2,0.486606252,0.260071158,0.110349795,0.863207652,0.003409465,0.410820048,0.0046069
s187,f2,0.486849616,0.263421465,0.110880748,0.870489136,0.003425869,0.421388529,0.003425869
s187,f3,0.488654296,0.263474155,0.104017097,0.803964633,0.004474771,0.366227703,0.003311348
s187,f3,0.484518338,0.255815192,0.10987631,0.801155675,0.003300768,0.360667066,0.004460475
s187,f3,0.486314376,0.259603451,0.100721097,0.806218888,0.003311348,0.366227703,0.003311348
s187,f4,0.486411649,0.259058856,0.110173377,0.832435115,0.004534683,0.386895751,0.003355683
s187,f4,0.488898685,0.264794825,0.10752843,0.840128855,0.003371492,0.391683956,0.004555591
s187,f4,0.487434186,0.260383431,0.110305664,0.833684705,0.003360048,0.389769399,0.003360048
s188,f1,0.482535879,0.256019926,0.108457162,0.808156137,0.004464045,0.366924197,0.00330374
s188,f1,0.487629199,0.258567111,0.103363849,0.824564426,0.003342955,0.381784105,0.004517484
s188,f1,0.489241033,0.260930811,0.110969488,0.845184781,0.003380269,0.396848771,0.003380269
s188,f2,0.490465666,0.260956905,0.103023311,0.849931093,0.004576595,0.397683029,0.003387036
s188,f2,0.487482932,0.259681344,0.099211633,0.844340018,0.003377228,0.397961505,0.004563342
s188,f2,0.487629199,0.261662441,0.107894649,0.847300386,0.003382974,0.398957653,0.003382974
s188,f3,0.484566792,0.258825808,0.093219346,0.865714588,0.004641118,0.410984409,0.003434788
s188,f3,0.480369346,0.261793305,0.100811787,0.865714588,0.003431698,0.403531794,0.004637407
s188,f3,0.478595264,0.258567111,0.102396781,0.862344876,0.003424157,0.40856674,0.003424157
s188,f4,0.488214705,0.26137477,0.10937204,0.844340018,0.004566081,0.398798102,0.003379255
s188,f4,0.482198222,0.254488406,0.108164723,0.853764401,0.003391442,0.409794281,0.004582548
s188,f4,0.486800934,0.265086259,0.097334673,0.856757812,0.003400952,0.409835262,0.003400952
s189,f1,0.488898685,0.253548539,0.004518388,0.828200503,0.004518388,0.382778035,0.003343958
s189,f1,0.488996474,0.254335759,0.003361392,0.838198779,0.003361392,0.39109687,0.004541945
s189,f1,0.486508941,0.249748717,0.003356354,0.837277267,0.003356354,0.390549718,0.003356354
s189,f2,0.487434186,0.255482849,0.004659254,0.887186553,0.003447865,0.431710523,0.003447865
s189,f2,0.487482932,0.259473682,0.003472432,0.899694516,0.004691983,0.442196909,0.004691983
s189,f2,0.488752037,0.250799867,0.003287592,0.795169484,0.003287592,0.355084319,0.003287592
s189,f3,0.483695356,0.254768497,0.004646226,0.881614847,0.003438569,0.432964301,0.003438569
s189,f3,0.486265747,0.255457302,0.003433071,0.878095431,0.004638798,0.42844196,0.004638798
s189,f3,0.487580439,0.253371117,0.003348643,0.831187398,0.003348643,0.386354476,0.003348643
s189,f4,0.489681549,0.254183203,0.004529698,0.833768077,0.003352329,0.383467656,0.003352329
s189,f4,0.490907284,0.254259469,0.003339948,0.825471946,0.004512969,0.379007229,0.004512969
s189,f4,0.491693364,0.252991345,0.003343624,0.828117688,0.003343624,0.378817773,0.003343624
s190,f1,0.487434186,0.252511118,0.076550854,0.860363762,0.003400612,0.409794281,0.003400612
s190,f1,0.490269519,0.257097471,0.003370143,0.841305859,0.057977516,0.39364728,0.004554225
s190,f1,0.48719053,0.250574249,0.003598997,0.9604052,0.07824581,0.510992687,0.003598997
s190,f2,0.487434186,0.247585327,0.003313004,0.809288348,0.004477009,0.371688181,0.003313004
s190,f2,0.491251039,0.253954541,0.004480592,0.810098041,0.003315987,0.36765878,0.004480592
s190,f2,0.48987746,0.255585062,0.003297799,0.798915577,0.003297799,0.362837574,0.003297799
s190,f3,0.485779724,0.25553395,0.004600915,0.863466653,0.062075742,0.409753303,0.003405035
s190,f3,0.484518338,0.254539309,0.003420734,0.871447201,0.068707288,0.421346392,0.004622128
s190,f3,0.491251039,0.251628874,0.003360384,0.837026122,0.003360384,0.387399042,0.003360384
s190,f4,0.487970659,0.260435513,0.004567908,0.846792158,0.004567908,0.400997535,0.003380269
s190,f4,0.488800915,0.253929147,0.00337689,0.846368868,0.00337689,0.399117268,0.004562886
s190,f4,0.488800915,0.253929147,0.00337689,0.846368868,0.00337689,0.399117268,0.00337689
s191,f1,0.489143195,0.262029025,0.110792079,0.843327418,0.004560149,0.390549718,0.003374865
s191,f1,0.488361192,0.259032951,0.096771766,0.832435115,0.003355683,0.386547701,0.00453423
s191,f1,0.488507722,0.254259469,0.093349945,0.840380932,0.003367448,0.391801478,0.003367448
s191,f2,0.485197138,0.256891876,0.105779346,0.840296898,0.004550583,0.393607917,0.003367448
s191,f2,0.485197138,0.253472486,0.101519945,0.790017644,0.003283649,0.355581785,0.004436897
s191,f2,0.485100109,0.256250448,0.099261252,0.812288261,0.003319636,0.371168181,0.003319636
s191,f3,0.487970659,0.264212916,0.101753709,0.859503828,0.004598156,0.405149153,0.003402993
s191,f3,0.488800915,0.262107645,0.100138605,0.863725732,0.003408783,0.406122679,0.004605979
s191,f3,0.490956377,0.262291185,0.10000851,0.859246016,0.003404354,0.406772995,0.003404354
s191,f4,0.487385445,0.261924234,0.103809271,0.865887748,0.004611971,0.410122247,0.003412876
s191,f4,0.489828475,0.262212509,0.097959613,0.85555919,0.003396873,0.40324942,0.004589886
s191,f4,0.491939272,0.269442573,0.108598248,0.857272021,0.003405035,0.406244534,0.003405035
s192,f1,0.486557594,0.259292114,0.107668308,0.814158675,0.003326282,0.375311099,0.003326282
s192,f1,0.486703583,0.257277503,0.107034935,0.80235831,0.004468511,0.367291305,0.004468511
s192,f1,0.48777551,0.257277503,0.099450027,0.779735905,0.003269887,0.347983575,0.003269887
s192,f2,0.487580439,0.258929359,0.100499754,0.83552083,0.004541491,0.389263028,0.00336072
s192,f2,0.48782429,0.261976624,0.093172748,0.835437282,0.00336072,0.388058181,0.004541491
s192,f2,0.488117072,0.262632385,0.096984898,0.835855105,0.003362737,0.390393529,0.003362737
s192,f3,0.484760657,0.255559505,0.095952692,0.779034458,0.004413444,0.34857565,0.003266292
s192,f3,0.482005382,0.254513856,0.092717319,0.786785202,0.003277744,0.358151213,0.004429361
s192,f3,0.482005382,0.254183203,0.107474679,0.783644347,0.003273485,0.354516638,0.003273485
